Farm_ID,Farmer_ID,Farm_Location,Farm_Size,Irrigation_Type,Crop_Type,Has_IoT_Sensors,Soil_Quality,Access_to_Market,Pest_Incidence,Weather_Anomalies,Proximity_to_Roads
FARM_5cb8b5,FARMER_2480,Cross River,1.87,None,Livestock Farming,False,Poor,Good,High,Rare,Close
FARM_82b998,FARMER_2481,Ondo,1.3,Manual,Crop Farming,False,Fair,Poor,High,None,Far
FARM_db61bd,FARMER_2482,Plateau,2.55,Drip,Crop Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_66bd26,FARMER_2483,Plateau,4.37,Drip,Crop Farming,False,Good,Poor,High,Frequent,Far
FARM_2fc7a4,FARMER_2484,Ebonyi,2.51,None,Livestock Farming,False,Good,Poor,High,Rare,Far
FARM_087415,FARMER_2485,Plateau,4.33,Sprinkler,Mixed Farming,False,Poor,Poor,Low,Rare,Close
FARM_39e2bf,FARMER_2486,Kebbi,3.63,None,Mixed Farming,False,Poor,Good,Low,Rare,Close
FARM_a7f5df,FARMER_2487,Benue,3.04,Sprinkler,Livestock Farming,False,Good,Poor,High,Rare,Far
FARM_b0aeb7,FARMER_2488,Kebbi,1.95,Sprinkler,Livestock Farming,False,Fair,Poor,High,Frequent,Far
FARM_6317c3,FARMER_2489,Benue,4.69,Sprinkler,Crop Farming,False,Poor,Good,Moderate,None,Far
FARM_1afc65,FARMER_2490,Sokoto,1.22,Drip,Mixed Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_56cf01,FARMER_2491,Cross River,3.76,Drip,Mixed Farming,False,Good,Poor,High,Rare,Far
FARM_c90c46,FARMER_2492,Osun,3.48,Sprinkler,Mixed Farming,True,Good,Poor,Low,None,Close
FARM_df4729,FARMER_2493,Benue,2.76,Sprinkler,Mixed Farming,False,Fair,Good,Low,Frequent,Close
FARM_2a5760,FARMER_2494,Ebonyi,1.96,Drip,Crop Farming,True,Good,Poor,Moderate,None,Close
FARM_0ef392,FARMER_2495,Benue,2.72,Sprinkler,Mixed Farming,False,Poor,Good,Low,Frequent,Close
FARM_97ea4f,FARMER_2496,Kebbi,4.49,Drip,Crop Farming,True,Fair,Good,Low,None,Close
FARM_fc943e,FARMER_2497,Zamfara,4.35,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_546992,FARMER_2498,Kebbi,4.77,Drip,Crop Farming,True,Good,Poor,Moderate,Frequent,Far
FARM_9759a1,FARMER_2499,Sokoto,2.23,None,Mixed Farming,False,Poor,Good,Low,Rare,Close
FARM_40c906,FARMER_2500,Ebonyi,2.55,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_b88cec,FARMER_2501,Oyo,1.07,Sprinkler,Livestock Farming,True,Good,Poor,High,Rare,Far
FARM_5796db,FARMER_2502,Cross River,4.77,None,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_ece57e,FARMER_2503,Zamfara,2.32,Manual,Livestock Farming,False,Poor,Poor,High,None,Far
FARM_09273f,FARMER_2504,Osun,2.62,Sprinkler,Mixed Farming,True,Fair,Good,High,None,Far
FARM_6244dd,FARMER_2505,Bauchi,4.63,Manual,Crop Farming,False,Fair,Good,High,Rare,Far
FARM_4af486,FARMER_2506,Plateau,3.11,None,Livestock Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_c24dd1,FARMER_2507,Niger,3.26,Sprinkler,Livestock Farming,True,Good,Poor,Moderate,Rare,Far
FARM_a03757,FARMER_2508,Katsina,1.7,Manual,Crop Farming,False,Poor,Poor,Moderate,None,Close
FARM_40926d,FARMER_2509,Ondo,2.99,Sprinkler,Mixed Farming,False,Poor,Poor,High,Frequent,Close
FARM_70d0f4,FARMER_2510,Kano,4.67,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_4a5603,FARMER_2511,Ebonyi,3.23,Drip,Livestock Farming,False,Poor,Good,Low,None,Far
FARM_a5f491,FARMER_2512,Cross River,2.02,Manual,Mixed Farming,False,Good,Poor,Low,None,Close
FARM_ba92b2,FARMER_2513,Katsina,1.12,Drip,Livestock Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_3f3703,FARMER_2514,Oyo,2.35,Drip,Mixed Farming,True,Poor,Poor,High,Frequent,Close
FARM_2c1f7b,FARMER_2515,Bauchi,3.29,Manual,Mixed Farming,False,Good,Good,Moderate,Frequent,Far
FARM_e770cf,FARMER_2516,Ebonyi,1.17,Manual,Mixed Farming,True,Good,Good,Low,Rare,Far
FARM_f36c7c,FARMER_2517,Oyo,3.44,Drip,Livestock Farming,False,Poor,Good,High,Rare,Far
FARM_042c77,FARMER_2518,Katsina,3.09,Sprinkler,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_c82f42,FARMER_2519,Kaduna,4.13,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_7bd1ba,FARMER_2520,Plateau,1.12,None,Livestock Farming,False,Poor,Good,High,Frequent,Close
FARM_f23a59,FARMER_2521,Taraba,4.12,Sprinkler,Livestock Farming,True,Fair,Poor,High,None,Far
FARM_49ed3f,FARMER_2522,Sokoto,3.08,Manual,Livestock Farming,True,Good,Poor,Low,Frequent,Far
FARM_404bc2,FARMER_2523,Osun,2.48,Manual,Mixed Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_12ce85,FARMER_2524,Taraba,4.86,None,Mixed Farming,False,Poor,Good,Low,None,Far
FARM_336ffe,FARMER_2525,Oyo,1.64,Manual,Crop Farming,False,Poor,Good,Low,Frequent,Close
FARM_fa5894,FARMER_2526,Osun,3.17,Drip,Livestock Farming,False,Fair,Good,High,Rare,Close
FARM_5e5901,FARMER_2527,Taraba,2.28,None,Crop Farming,True,Fair,Poor,Moderate,None,Close
FARM_3049d0,FARMER_2528,Cross River,3.11,None,Crop Farming,False,Good,Poor,Low,None,Far
FARM_fc33ba,FARMER_2529,Bauchi,3.21,Sprinkler,Crop Farming,False,Fair,Good,Low,Rare,Close
FARM_dab634,FARMER_2530,Kaduna,1.36,Sprinkler,Mixed Farming,False,Fair,Good,High,Rare,Far
FARM_bb48fa,FARMER_2531,Ebonyi,3.64,Drip,Livestock Farming,False,Fair,Good,Moderate,None,Far
FARM_f62988,FARMER_2532,Osun,3.54,Drip,Crop Farming,False,Good,Poor,Moderate,Rare,Far
FARM_1ccc01,FARMER_2533,Zamfara,4.08,Sprinkler,Mixed Farming,False,Fair,Poor,Low,None,Close
FARM_d8b0b6,FARMER_2534,Kaduna,1.36,Sprinkler,Livestock Farming,False,Good,Good,High,None,Close
FARM_c78671,FARMER_2535,Katsina,2.19,Drip,Mixed Farming,True,Good,Poor,Moderate,None,Far
FARM_4ae301,FARMER_2536,Cross River,3.6,Sprinkler,Mixed Farming,False,Poor,Poor,Moderate,None,Far
FARM_843155,FARMER_2537,Cross River,1.55,None,Livestock Farming,False,Poor,Poor,Low,Frequent,Close
FARM_717d9c,FARMER_2538,Katsina,3.71,Drip,Livestock Farming,False,Good,Good,Moderate,Rare,Far
FARM_4325e9,FARMER_2539,Ondo,1.24,Sprinkler,Crop Farming,False,Good,Good,Moderate,Frequent,Close
FARM_5c8107,FARMER_2540,Ebonyi,2.34,Manual,Mixed Farming,False,Good,Poor,Moderate,Frequent,Far
FARM_31777c,FARMER_2541,Kaduna,4.39,Manual,Crop Farming,True,Poor,Poor,Moderate,Frequent,Close
FARM_d135dc,FARMER_2542,Kebbi,4.1,Drip,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_9cb0ee,FARMER_2543,Ebonyi,3.58,Manual,Crop Farming,True,Poor,Good,Moderate,None,Close
FARM_b05bb7,FARMER_2544,Cross River,4.48,Manual,Livestock Farming,False,Poor,Good,Moderate,None,Close
FARM_ef5728,FARMER_2545,Ondo,3.84,None,Crop Farming,True,Good,Good,High,None,Far
FARM_99f00b,FARMER_2546,Ondo,3.08,Drip,Mixed Farming,True,Good,Poor,Low,None,Close
FARM_a34205,FARMER_2547,Osun,4.92,Manual,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_47d469,FARMER_2548,Katsina,3.78,Sprinkler,Mixed Farming,True,Poor,Good,High,None,Close
FARM_b2f918,FARMER_2549,Plateau,3.41,Drip,Crop Farming,True,Fair,Good,Low,Frequent,Close
FARM_62772c,FARMER_2550,Bauchi,2.64,Drip,Mixed Farming,False,Good,Good,Moderate,None,Far
FARM_33ad7a,FARMER_2551,Benue,4.61,Manual,Mixed Farming,True,Fair,Good,High,Rare,Close
FARM_085faa,FARMER_2552,Bauchi,2.18,Manual,Livestock Farming,True,Fair,Poor,Low,Rare,Far
FARM_af9a87,FARMER_2553,Katsina,1.04,None,Livestock Farming,True,Fair,Poor,Moderate,Rare,Far
FARM_ca88cd,FARMER_2554,Plateau,1.79,Sprinkler,Crop Farming,False,Fair,Poor,High,Rare,Close
FARM_482eed,FARMER_2555,Kaduna,1.44,None,Livestock Farming,True,Fair,Good,Low,None,Far
FARM_9106cf,FARMER_2556,Kebbi,2.28,None,Livestock Farming,False,Poor,Good,High,Rare,Far
FARM_902892,FARMER_2557,Ondo,4.3,Sprinkler,Livestock Farming,False,Poor,Poor,High,Rare,Close
FARM_e9fd43,FARMER_2558,Kaduna,3.61,Manual,Mixed Farming,True,Poor,Good,Moderate,Frequent,Far
FARM_28fbf7,FARMER_2559,Osun,1.68,None,Livestock Farming,True,Fair,Good,High,Rare,Far
FARM_ff4cea,FARMER_2560,Niger,4.16,Drip,Livestock Farming,False,Poor,Good,Moderate,None,Close
FARM_61cb14,FARMER_2561,Sokoto,3.02,None,Crop Farming,False,Good,Good,Moderate,Frequent,Far
FARM_584e05,FARMER_2562,Taraba,3.05,Sprinkler,Crop Farming,True,Fair,Good,High,None,Close
FARM_97e32a,FARMER_2563,Katsina,2.45,None,Crop Farming,True,Good,Good,High,Frequent,Far
FARM_6f62be,FARMER_2564,Sokoto,4.46,None,Mixed Farming,False,Fair,Poor,High,None,Close
FARM_00cbc1,FARMER_2565,Taraba,2.27,Drip,Mixed Farming,False,Fair,Good,High,Rare,Far
FARM_108876,FARMER_2566,Cross River,1.38,Sprinkler,Mixed Farming,True,Fair,Poor,Low,Frequent,Far
FARM_92753b,FARMER_2567,Kano,2.21,Drip,Mixed Farming,True,Fair,Good,Moderate,Rare,Close
FARM_4452ab,FARMER_2568,Ondo,3.86,Manual,Mixed Farming,False,Good,Good,High,None,Far
FARM_9e275b,FARMER_2569,Ondo,3.63,Sprinkler,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_88498f,FARMER_2570,Niger,1.75,None,Mixed Farming,True,Fair,Good,High,Frequent,Far
FARM_759aa4,FARMER_2571,Zamfara,1.45,Drip,Livestock Farming,True,Poor,Poor,Low,None,Close
FARM_f3d8f6,FARMER_2572,Ondo,3.64,Drip,Crop Farming,False,Fair,Good,Moderate,None,Close
FARM_071936,FARMER_2573,Niger,3.71,Sprinkler,Livestock Farming,True,Fair,Poor,High,Frequent,Far
FARM_e9d984,FARMER_2574,Benue,2.46,Drip,Mixed Farming,True,Fair,Poor,Low,Rare,Close
FARM_6d96fb,FARMER_2575,Oyo,4.37,Sprinkler,Mixed Farming,False,Fair,Poor,Low,Frequent,Close
FARM_c431b0,FARMER_2576,Sokoto,4.91,Manual,Mixed Farming,False,Fair,Poor,Moderate,None,Far
FARM_71c8ac,FARMER_2577,Ondo,1.82,Sprinkler,Livestock Farming,False,Fair,Good,High,None,Far
FARM_90c18c,FARMER_2578,Kano,3.31,Sprinkler,Crop Farming,False,Good,Poor,High,Frequent,Close
FARM_161b97,FARMER_2579,Bauchi,1.02,Manual,Livestock Farming,False,Good,Good,Moderate,Frequent,Close
FARM_ec0af3,FARMER_2580,Plateau,3.85,Manual,Crop Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_e1a68a,FARMER_2581,Osun,2.66,None,Livestock Farming,True,Good,Poor,Moderate,None,Far
FARM_b60d74,FARMER_2582,Kaduna,1.77,Drip,Mixed Farming,True,Poor,Poor,Low,None,Close
FARM_5631f1,FARMER_2583,Taraba,4.01,Manual,Livestock Farming,False,Poor,Good,Low,Rare,Close
FARM_fac81d,FARMER_2584,Osun,4.24,Manual,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Close
FARM_a96022,FARMER_2585,Bauchi,1.44,Drip,Crop Farming,True,Fair,Good,High,Frequent,Far
FARM_79a63b,FARMER_2586,Oyo,1.16,Drip,Mixed Farming,True,Good,Poor,Low,Rare,Close
FARM_4a1872,FARMER_2587,Cross River,2.34,None,Mixed Farming,False,Poor,Poor,Moderate,Frequent,Close
FARM_747e22,FARMER_2588,Ebonyi,3.5,None,Crop Farming,True,Fair,Poor,Low,Rare,Far
FARM_18020e,FARMER_2589,Bauchi,4.17,Sprinkler,Crop Farming,False,Poor,Good,Low,Frequent,Close
FARM_bf08ca,FARMER_2590,Osun,3.18,None,Mixed Farming,False,Good,Good,Moderate,Frequent,Far
FARM_a93ba4,FARMER_2591,Sokoto,3.32,Manual,Crop Farming,True,Fair,Good,High,Frequent,Close
FARM_ba9bcf,FARMER_2592,Benue,4.2,Manual,Crop Farming,True,Fair,Poor,High,Rare,Far
FARM_78aedd,FARMER_2593,Plateau,3.12,Drip,Livestock Farming,True,Fair,Poor,Low,Rare,Far
FARM_998938,FARMER_2594,Niger,3.44,None,Crop Farming,True,Poor,Poor,High,Rare,Close
FARM_d79855,FARMER_2595,Kebbi,3.06,Sprinkler,Mixed Farming,False,Good,Poor,High,None,Close
FARM_6ebb34,FARMER_2596,Kaduna,4.52,Sprinkler,Mixed Farming,True,Poor,Good,Moderate,None,Far
FARM_5e68d2,FARMER_2597,Kano,1.94,Sprinkler,Crop Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_cddb4e,FARMER_2598,Taraba,2.06,Sprinkler,Crop Farming,False,Fair,Good,Moderate,None,Close
FARM_c105e3,FARMER_2599,Zamfara,1.51,Drip,Mixed Farming,False,Good,Good,High,None,Close
FARM_cb1355,FARMER_2600,Kano,4.28,None,Crop Farming,False,Good,Good,High,Frequent,Far
FARM_d14c24,FARMER_2601,Zamfara,2.65,None,Livestock Farming,True,Fair,Poor,Moderate,Frequent,Close
FARM_0c78fb,FARMER_2602,Bauchi,2.39,None,Livestock Farming,True,Good,Good,High,Frequent,Close
FARM_75d356,FARMER_2603,Oyo,4.93,None,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_d95f80,FARMER_2604,Cross River,4.71,Sprinkler,Crop Farming,True,Fair,Good,Low,None,Close
FARM_2a0e80,FARMER_2605,Katsina,4.89,Sprinkler,Mixed Farming,True,Good,Poor,Low,Rare,Far
FARM_e313a6,FARMER_2606,Kebbi,1.57,Drip,Crop Farming,False,Good,Good,High,None,Close
FARM_493f79,FARMER_2607,Plateau,4.57,Drip,Crop Farming,True,Good,Good,High,None,Close
FARM_6759ce,FARMER_2608,Kaduna,2.31,Sprinkler,Crop Farming,True,Good,Good,High,Rare,Far
FARM_589101,FARMER_2609,Taraba,1.05,Manual,Mixed Farming,False,Poor,Good,High,Rare,Far
FARM_d1de6c,FARMER_2610,Kaduna,2.57,None,Mixed Farming,True,Fair,Good,Low,Rare,Close
FARM_c25990,FARMER_2611,Sokoto,3.04,Drip,Livestock Farming,True,Fair,Good,Moderate,Frequent,Close
FARM_89ba3a,FARMER_2612,Osun,1.43,Sprinkler,Mixed Farming,True,Fair,Poor,Low,Rare,Far
FARM_4b592c,FARMER_2613,Zamfara,3.15,None,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_ea4351,FARMER_2614,Sokoto,4.28,None,Livestock Farming,False,Poor,Poor,High,None,Far
FARM_8b586d,FARMER_2615,Benue,2.51,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,None,Close
FARM_b9cb41,FARMER_2616,Zamfara,2.41,Manual,Livestock Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_811ac4,FARMER_2617,Cross River,2.36,Manual,Crop Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_5e6571,FARMER_2618,Taraba,4.69,Drip,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_94cad4,FARMER_2619,Ebonyi,1.2,Sprinkler,Livestock Farming,False,Poor,Poor,Low,None,Close
FARM_148f6b,FARMER_2620,Zamfara,2.78,Drip,Livestock Farming,False,Poor,Good,High,None,Close
FARM_fe1439,FARMER_2621,Ondo,2.06,Manual,Crop Farming,False,Good,Good,High,Rare,Far
FARM_33ccdf,FARMER_2622,Cross River,4.58,Drip,Crop Farming,False,Fair,Good,Moderate,Rare,Close
FARM_de1567,FARMER_2623,Kebbi,1.38,Drip,Livestock Farming,True,Good,Poor,High,None,Close
FARM_2a4898,FARMER_2624,Kano,2.65,Manual,Mixed Farming,True,Fair,Good,Low,Rare,Close
FARM_57839e,FARMER_2625,Taraba,2.63,None,Livestock Farming,False,Good,Good,Moderate,Rare,Close
FARM_2ca0a3,FARMER_2626,Katsina,4.55,None,Livestock Farming,True,Good,Poor,High,Frequent,Far
FARM_06472c,FARMER_2627,Zamfara,1.86,Manual,Livestock Farming,True,Poor,Good,High,None,Far
FARM_34c7ac,FARMER_2628,Benue,3.58,None,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_4f0fc8,FARMER_2629,Kano,1.54,Sprinkler,Livestock Farming,False,Poor,Good,Low,None,Close
FARM_9f8834,FARMER_2630,Osun,4.82,None,Crop Farming,True,Poor,Poor,Moderate,None,Far
FARM_4a4d27,FARMER_2631,Katsina,3.37,Manual,Livestock Farming,False,Good,Good,Moderate,Frequent,Close
FARM_991d9c,FARMER_2632,Kebbi,3.51,Sprinkler,Crop Farming,True,Fair,Good,High,None,Close
FARM_af4496,FARMER_2633,Ondo,2.74,Drip,Crop Farming,False,Fair,Good,High,Frequent,Far
FARM_850780,FARMER_2634,Ondo,2.37,Manual,Livestock Farming,True,Good,Good,Moderate,Frequent,Far
FARM_5c5283,FARMER_2635,Osun,1.85,Manual,Mixed Farming,False,Good,Poor,Moderate,None,Close
FARM_428b53,FARMER_2636,Bauchi,3.42,None,Mixed Farming,True,Good,Poor,High,None,Close
FARM_145ff5,FARMER_2637,Cross River,4.82,Sprinkler,Crop Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_b86146,FARMER_2638,Zamfara,2.44,Manual,Livestock Farming,True,Good,Good,Low,Rare,Far
FARM_5a8955,FARMER_2639,Katsina,4.53,Sprinkler,Livestock Farming,False,Good,Good,Moderate,Rare,Close
FARM_648c6f,FARMER_2640,Sokoto,1.6,Sprinkler,Crop Farming,False,Poor,Good,Low,None,Close
FARM_ee01b2,FARMER_2641,Taraba,4.74,None,Mixed Farming,True,Good,Poor,Moderate,None,Far
FARM_41bf22,FARMER_2642,Zamfara,2.4,Manual,Crop Farming,True,Good,Poor,Moderate,Rare,Close
FARM_63a826,FARMER_2643,Kano,2.52,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,None,Far
FARM_cbe2ba,FARMER_2644,Plateau,2.85,Sprinkler,Livestock Farming,True,Good,Good,High,None,Far
FARM_4614b5,FARMER_2645,Katsina,3.87,Drip,Mixed Farming,False,Fair,Good,High,Rare,Far
FARM_97fe37,FARMER_2646,Sokoto,3.88,None,Mixed Farming,True,Poor,Poor,High,None,Close
FARM_900017,FARMER_2647,Kano,2.92,Manual,Mixed Farming,False,Poor,Good,High,Rare,Far
FARM_474d26,FARMER_2648,Kaduna,3.09,Sprinkler,Mixed Farming,False,Fair,Poor,High,Rare,Far
FARM_79333f,FARMER_2649,Kaduna,1.12,None,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_9fa033,FARMER_2650,Taraba,2.22,Manual,Crop Farming,True,Fair,Good,Moderate,None,Far
FARM_767485,FARMER_2651,Plateau,2.38,Sprinkler,Crop Farming,True,Good,Good,Low,Frequent,Far
FARM_590e19,FARMER_2652,Bauchi,3.23,Manual,Mixed Farming,False,Good,Good,High,Frequent,Close
FARM_e9b89e,FARMER_2653,Niger,3.23,Manual,Crop Farming,False,Good,Poor,High,Frequent,Far
FARM_aba323,FARMER_2654,Oyo,3.84,None,Crop Farming,False,Fair,Good,Moderate,None,Close
FARM_140c53,FARMER_2655,Kebbi,3.87,None,Livestock Farming,True,Poor,Poor,High,None,Close
FARM_71dd13,FARMER_2656,Zamfara,1.94,Drip,Crop Farming,True,Fair,Poor,Moderate,None,Far
FARM_4556fc,FARMER_2657,Bauchi,4.08,Drip,Livestock Farming,False,Good,Good,High,None,Far
FARM_21cd8e,FARMER_2658,Niger,1.08,Drip,Mixed Farming,False,Fair,Good,Low,Frequent,Far
FARM_fdbd6f,FARMER_2659,Osun,3.86,Sprinkler,Mixed Farming,True,Poor,Poor,High,Rare,Far
FARM_73f170,FARMER_2660,Bauchi,1.41,Drip,Crop Farming,False,Fair,Poor,High,None,Far
FARM_e7ba2c,FARMER_2661,Sokoto,3.92,Manual,Livestock Farming,True,Poor,Good,Moderate,None,Close
FARM_cd5bc3,FARMER_2662,Benue,3.11,None,Crop Farming,False,Poor,Poor,High,None,Close
FARM_ccc443,FARMER_2663,Ebonyi,2.75,Manual,Livestock Farming,False,Good,Good,Moderate,Rare,Far
FARM_e951f4,FARMER_2664,Cross River,3.76,None,Livestock Farming,False,Poor,Good,Low,Frequent,Far
FARM_3d339f,FARMER_2665,Kaduna,1.15,None,Mixed Farming,False,Fair,Good,High,None,Close
FARM_82c7e6,FARMER_2666,Kano,1.89,Manual,Crop Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_087701,FARMER_2667,Kebbi,3.47,Manual,Crop Farming,False,Good,Poor,Low,None,Far
FARM_be1d82,FARMER_2668,Plateau,4.39,Sprinkler,Mixed Farming,True,Fair,Good,Low,Frequent,Far
FARM_b3c73e,FARMER_2669,Ondo,2.52,None,Crop Farming,False,Good,Good,Moderate,None,Close
FARM_156287,FARMER_2670,Cross River,2.04,Drip,Crop Farming,False,Fair,Poor,Moderate,Frequent,Close
FARM_bd66c7,FARMER_2671,Katsina,3.07,Sprinkler,Livestock Farming,True,Fair,Poor,High,None,Close
FARM_565986,FARMER_2672,Katsina,3.49,Drip,Crop Farming,False,Poor,Good,Low,None,Close
FARM_168aeb,FARMER_2673,Plateau,2.68,Sprinkler,Livestock Farming,False,Poor,Good,Low,Frequent,Far
FARM_8debbb,FARMER_2674,Ebonyi,4.51,None,Livestock Farming,True,Poor,Poor,Moderate,Frequent,Far
FARM_726ee9,FARMER_2675,Katsina,3.09,Manual,Livestock Farming,False,Fair,Poor,Low,Rare,Far
FARM_d83927,FARMER_2676,Zamfara,1.14,Manual,Mixed Farming,False,Good,Good,Moderate,Rare,Close
FARM_36bb60,FARMER_2677,Sokoto,1.89,None,Crop Farming,True,Good,Poor,High,Rare,Far
FARM_e5fc6f,FARMER_2678,Kano,2.8,Manual,Crop Farming,False,Good,Poor,Moderate,Rare,Close
FARM_d30d3d,FARMER_2679,Taraba,3.79,None,Crop Farming,False,Poor,Poor,High,Frequent,Far
FARM_eec399,FARMER_2680,Sokoto,1.88,None,Mixed Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_aef177,FARMER_2681,Oyo,4.91,None,Livestock Farming,False,Poor,Good,High,None,Far
FARM_b6a304,FARMER_2682,Sokoto,2.27,Sprinkler,Livestock Farming,False,Fair,Good,Low,Frequent,Far
FARM_c4a40f,FARMER_2683,Ondo,3.13,Manual,Livestock Farming,False,Fair,Good,Moderate,None,Far
FARM_67b9de,FARMER_2684,Sokoto,1.08,Sprinkler,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_79d6da,FARMER_2685,Oyo,4.54,Drip,Mixed Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_d279ef,FARMER_2686,Bauchi,4.16,None,Mixed Farming,False,Fair,Poor,High,Rare,Far
FARM_0c9f61,FARMER_2687,Plateau,1.78,Manual,Crop Farming,False,Poor,Poor,Moderate,Frequent,Far
FARM_339f13,FARMER_2688,Ondo,4.73,Drip,Mixed Farming,False,Poor,Poor,Moderate,None,Far
FARM_07ca7e,FARMER_2689,Zamfara,2.26,None,Livestock Farming,False,Fair,Good,Low,None,Far
FARM_1fd93d,FARMER_2690,Ondo,3.77,Drip,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_f1a2a7,FARMER_2691,Taraba,4.28,Sprinkler,Crop Farming,False,Fair,Poor,Moderate,Rare,Close
FARM_eece4c,FARMER_2692,Zamfara,3.96,Sprinkler,Crop Farming,False,Poor,Good,Moderate,Rare,Close
FARM_a7667f,FARMER_2693,Kaduna,4.67,Manual,Crop Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_f2e609,FARMER_2694,Kaduna,4.46,Drip,Crop Farming,True,Fair,Poor,Low,None,Close
FARM_8832d1,FARMER_2695,Oyo,4.98,Drip,Livestock Farming,False,Good,Good,Moderate,None,Close
FARM_b4de1e,FARMER_2696,Kebbi,1.73,Sprinkler,Mixed Farming,False,Good,Good,Moderate,None,Far
FARM_2caa7c,FARMER_2697,Plateau,2.22,Sprinkler,Mixed Farming,True,Good,Poor,Low,None,Far
FARM_6da6d6,FARMER_2698,Kebbi,3.54,Manual,Crop Farming,False,Fair,Poor,High,Rare,Close
FARM_77a14b,FARMER_2699,Cross River,3.93,None,Mixed Farming,True,Poor,Poor,High,Rare,Close
FARM_534692,FARMER_2700,Niger,3.14,Manual,Livestock Farming,False,Good,Good,Low,Frequent,Far
FARM_7ad6ce,FARMER_2701,Niger,1.3,Sprinkler,Crop Farming,True,Poor,Poor,Low,Frequent,Far
FARM_2e2dda,FARMER_2702,Bauchi,4.37,Manual,Livestock Farming,True,Good,Poor,High,Frequent,Far
FARM_9115d4,FARMER_2703,Benue,4.84,None,Mixed Farming,True,Good,Good,Moderate,Rare,Far
FARM_c55621,FARMER_2704,Ondo,2.62,Sprinkler,Livestock Farming,False,Poor,Good,High,Rare,Close
FARM_d5b910,FARMER_2705,Kano,1.9,None,Livestock Farming,True,Good,Poor,Moderate,Rare,Close
FARM_2db79f,FARMER_2706,Cross River,1.08,Manual,Mixed Farming,False,Poor,Good,Low,Frequent,Far
FARM_08b4d7,FARMER_2707,Plateau,1.95,None,Livestock Farming,True,Fair,Good,Low,Rare,Close
FARM_cd2771,FARMER_2708,Zamfara,3.8,Sprinkler,Mixed Farming,False,Fair,Poor,Low,None,Close
FARM_2472a7,FARMER_2709,Bauchi,4.65,Sprinkler,Livestock Farming,False,Poor,Poor,High,Rare,Far
FARM_3c54ff,FARMER_2710,Cross River,1.37,None,Livestock Farming,False,Poor,Good,Low,None,Far
FARM_3d2599,FARMER_2711,Ebonyi,3.21,Manual,Crop Farming,True,Fair,Poor,High,None,Far
FARM_b89fd6,FARMER_2712,Niger,3.78,Manual,Crop Farming,True,Poor,Good,Moderate,None,Far
FARM_f3a994,FARMER_2713,Niger,2.11,Manual,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_85ce29,FARMER_2714,Ondo,3.28,Manual,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_a6eed4,FARMER_2715,Cross River,3.86,Drip,Crop Farming,False,Poor,Good,Low,None,Far
FARM_2a9e18,FARMER_2716,Niger,4.35,Drip,Mixed Farming,True,Good,Poor,Moderate,None,Close
FARM_a2c6b9,FARMER_2717,Kano,2.81,None,Crop Farming,False,Poor,Good,Low,Rare,Far
FARM_bb8f44,FARMER_2718,Katsina,3.99,Drip,Crop Farming,True,Fair,Poor,High,Rare,Far
FARM_1d00f7,FARMER_2719,Osun,2.21,Drip,Livestock Farming,True,Good,Good,Low,None,Close
FARM_c9d266,FARMER_2720,Bauchi,1.85,Drip,Mixed Farming,False,Good,Good,Moderate,Frequent,Far
