Finance_ID,Farmer_ID,Loan_Purpose,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Approval_Status,Repayment_Status,Credit Bureau Default_History,Source_of_Funding
LOAN_1506fe,FARMER_2581,Fertilizer,499830,22.86,12,Approved,Fully Paid,False,Bank
LOAN_e952ab,FARMER_2582,Equipment,414604,19.94,24,Approved,Fully Paid,False,Microfinance
LOAN_1e664a,FARMER_2583,Irrigation,305660,13.72,12,Approved,Fully Paid,False,Government
LOAN_08eb79,FARMER_2584,Labor,120621,20.21,12,Rejected,,False,NGO
LOAN_46361b,FARMER_2585,Land Expansion,446909,23.67,6,Approved,Partially Paid,False,Bank
LOAN_501677,FARMER_2586,Fertilizer,436971,10.6,12,Approved,Partially Paid,True,Microfinance
LOAN_11300d,FARMER_2587,Equipment,259041,10.72,12,Approved,Fully Paid,True,NGO
LOAN_7305ad,FARMER_2588,Irrigation,338269,14.65,18,Approved,Fully Paid,False,Microfinance
LOAN_164951,FARMER_2589,Labor,193542,19.14,12,Approved,Fully Paid,False,Government
LOAN_c7d578,FARMER_2590,Fertilizer,300170,24.86,24,Approved,Defaulted,False,Microfinance
LOAN_712f63,FARMER_2591,Equipment,488124,8.26,18,Approved,Partially Paid,False,Microfinance
LOAN_69eb5b,FARMER_2592,Fertilizer,151095,11.84,18,Approved,Fully Paid,False,Bank
LOAN_cebadd,FARMER_2593,Land Expansion,182067,12.27,24,Approved,Defaulted,False,Bank
LOAN_17883a,FARMER_2594,Labor,446072,19.52,24,Approved,Defaulted,False,NGO
LOAN_d653bf,FARMER_2595,Labor,435675,22.73,12,Approved,Fully Paid,False,NGO
LOAN_445f93,FARMER_2596,Labor,375267,8.68,12,Rejected,,False,Bank
LOAN_da7483,FARMER_2597,Labor,483057,19.27,12,Approved,Partially Paid,False,Government
LOAN_9982b6,FARMER_2598,Equipment,222924,23.19,18,Approved,Defaulted,False,Microfinance
LOAN_d36b05,FARMER_2599,Land Expansion,318323,7.43,24,Approved,Partially Paid,False,Government
LOAN_81e0a8,FARMER_2600,Fertilizer,208484,17.7,6,Rejected,,False,Government
LOAN_da712b,FARMER_2601,Equipment,180103,9.05,6,Approved,Defaulted,False,NGO
LOAN_097dc8,FARMER_2602,Irrigation,75640,13.82,12,Approved,Fully Paid,True,Bank
LOAN_14ae28,FARMER_2603,Labor,339150,7.54,24,Approved,Partially Paid,False,Microfinance
LOAN_6f91e0,FARMER_2604,Labor,140280,18.67,12,Approved,Fully Paid,False,Government
LOAN_ea5441,FARMER_2605,Fertilizer,148474,13.03,18,Approved,Partially Paid,False,Government
LOAN_968405,FARMER_2606,Labor,430521,16.35,18,Rejected,,False,Government
LOAN_ffb016,FARMER_2607,Labor,411186,15.47,6,Rejected,,False,Government
LOAN_a4682b,FARMER_2608,Fertilizer,438551,18.88,24,Approved,Fully Paid,False,Bank
LOAN_5f7d15,FARMER_2609,Land Expansion,261541,22.91,24,Approved,Defaulted,False,Government
LOAN_76b029,FARMER_2610,Equipment,133237,10.59,18,Approved,Fully Paid,False,NGO
LOAN_5c4fae,FARMER_2611,Land Expansion,434657,16.9,24,Approved,Fully Paid,True,Bank
LOAN_33a04a,FARMER_2612,Fertilizer,411735,16.48,6,Approved,Partially Paid,False,Microfinance
LOAN_6e83f1,FARMER_2613,Labor,437318,11.3,12,Approved,Fully Paid,False,Government
LOAN_67aff0,FARMER_2614,Labor,226275,14.99,24,Approved,Partially Paid,False,Bank
LOAN_96cba5,FARMER_2615,Land Expansion,54036,5.81,24,Approved,Partially Paid,True,Bank
LOAN_a5814d,FARMER_2616,Irrigation,251144,13.54,6,Approved,Fully Paid,False,Government
LOAN_cc4630,FARMER_2617,Equipment,406713,10.41,6,Rejected,,False,Bank
LOAN_cca5ed,FARMER_2618,Labor,355373,22.28,12,Approved,Partially Paid,False,Government
LOAN_9a2578,FARMER_2619,Fertilizer,484833,12.16,6,Approved,Fully Paid,False,NGO
LOAN_ac41a7,FARMER_2620,Land Expansion,267195,8.84,18,Approved,Partially Paid,False,NGO
LOAN_fc1c4f,FARMER_2621,Equipment,303883,15.59,18,Approved,Fully Paid,False,Bank
LOAN_96253d,FARMER_2622,Irrigation,120870,21.22,12,Approved,Fully Paid,True,NGO
LOAN_646222,FARMER_2623,Labor,270916,12.08,12,Approved,Fully Paid,False,Bank
LOAN_419d01,FARMER_2624,Land Expansion,331729,21.94,24,Rejected,,False,NGO
LOAN_81c163,FARMER_2625,Labor,82681,11.52,18,Rejected,,False,Microfinance
LOAN_d83bf9,FARMER_2626,Land Expansion,451983,19.71,18,Approved,Partially Paid,False,Government
LOAN_4a513d,FARMER_2627,Irrigation,484475,7.31,18,Rejected,,False,Microfinance
LOAN_6ec96f,FARMER_2628,Fertilizer,471298,6.24,18,Approved,Partially Paid,False,Bank
LOAN_800e28,FARMER_2629,Fertilizer,281268,19.75,6,Approved,Fully Paid,False,Government
LOAN_21350f,FARMER_2630,Equipment,317625,12.37,18,Approved,Fully Paid,True,Microfinance
LOAN_26b001,FARMER_2631,Labor,361519,12.86,12,Rejected,,False,Government
LOAN_a6898a,FARMER_2632,Labor,449936,16.48,24,Rejected,,True,NGO
LOAN_f5f250,FARMER_2633,Labor,483638,24.74,24,Rejected,,False,Government
LOAN_908bdd,FARMER_2634,Fertilizer,119184,8.43,12,Rejected,,False,Microfinance
LOAN_50e7d7,FARMER_2635,Equipment,260293,11.0,18,Approved,Fully Paid,False,Microfinance
LOAN_6984aa,FARMER_2636,Fertilizer,278219,17.97,6,Rejected,,False,Microfinance
LOAN_f6bcfa,FARMER_2637,Land Expansion,265733,19.02,18,Approved,Fully Paid,False,Bank
LOAN_dec330,FARMER_2638,Labor,204608,19.12,18,Rejected,,True,Microfinance
LOAN_0202b5,FARMER_2639,Land Expansion,186299,16.91,12,Rejected,,False,Microfinance
LOAN_42bef7,FARMER_2640,Irrigation,309422,16.77,24,Rejected,,False,Bank
LOAN_8a0bdf,FARMER_2641,Land Expansion,64758,7.96,24,Approved,Fully Paid,False,NGO
LOAN_854c39,FARMER_2642,Land Expansion,121047,21.69,24,Approved,Defaulted,False,Microfinance
LOAN_449037,FARMER_2643,Land Expansion,158354,5.18,12,Approved,Partially Paid,False,Government
LOAN_7e9635,FARMER_2644,Fertilizer,340414,13.35,6,Approved,Defaulted,False,NGO
LOAN_89fb5d,FARMER_2645,Land Expansion,433051,9.31,6,Rejected,,True,NGO
LOAN_aa3f22,FARMER_2646,Labor,396361,7.09,24,Approved,Fully Paid,False,Government
LOAN_6136d3,FARMER_2647,Equipment,221233,11.39,24,Rejected,,False,Government
LOAN_e508af,FARMER_2648,Irrigation,470656,18.14,6,Rejected,,False,Bank
LOAN_a8c67f,FARMER_2649,Labor,94504,14.94,12,Approved,Fully Paid,False,Microfinance
LOAN_b0df08,FARMER_2650,Equipment,403955,22.47,6,Approved,Fully Paid,False,Government
LOAN_bbd6e6,FARMER_2651,Labor,200790,16.99,18,Approved,Partially Paid,False,Bank
LOAN_d0f3dc,FARMER_2652,Land Expansion,396126,10.06,18,Approved,Defaulted,False,Bank
LOAN_a01fa1,FARMER_2653,Irrigation,195748,15.3,12,Rejected,,False,NGO
LOAN_ad0ec4,FARMER_2654,Labor,337384,9.55,24,Rejected,,False,Bank
LOAN_d90561,FARMER_2655,Irrigation,304447,8.57,18,Approved,Fully Paid,False,Bank
LOAN_44f610,FARMER_2656,Fertilizer,411912,24.1,6,Approved,Fully Paid,True,Bank
LOAN_63522d,FARMER_2657,Fertilizer,456053,14.36,18,Rejected,,True,NGO
LOAN_8810ce,FARMER_2658,Land Expansion,387956,18.02,6,Rejected,,False,Government
LOAN_804258,FARMER_2659,Land Expansion,348617,22.47,6,Rejected,,True,Bank
LOAN_b39274,FARMER_2660,Fertilizer,326239,11.44,6,Approved,Fully Paid,False,Microfinance
LOAN_73560f,FARMER_2661,Labor,253520,20.78,18,Rejected,,True,NGO
LOAN_1a9be5,FARMER_2662,Equipment,243710,20.78,12,Rejected,,False,Government
LOAN_86bd53,FARMER_2663,Equipment,50435,21.48,6,Approved,Fully Paid,False,Bank
LOAN_7a7a61,FARMER_2664,Fertilizer,93300,8.79,18,Approved,Partially Paid,False,NGO
LOAN_66e095,FARMER_2665,Equipment,459229,24.26,24,Approved,Fully Paid,False,Government
LOAN_214d65,FARMER_2666,Labor,106248,10.5,12,Rejected,,False,Government
LOAN_2b00e2,FARMER_2667,Equipment,133617,20.54,18,Approved,Defaulted,False,Microfinance
LOAN_f0832b,FARMER_2668,Equipment,434961,8.25,12,Approved,Fully Paid,True,Bank
LOAN_4d32f6,FARMER_2669,Fertilizer,336622,23.48,18,Approved,Fully Paid,False,Microfinance
LOAN_4505f9,FARMER_2670,Irrigation,96418,13.56,6,Approved,Fully Paid,False,NGO
LOAN_a96f9e,FARMER_2671,Irrigation,324347,18.37,24,Approved,Fully Paid,False,Bank
LOAN_69e31c,FARMER_2672,Labor,386918,22.0,18,Approved,Partially Paid,False,NGO
LOAN_a2e140,FARMER_2673,Irrigation,371885,10.65,12,Rejected,,True,NGO
LOAN_04f319,FARMER_2674,Land Expansion,163488,12.78,24,Rejected,,False,Bank
LOAN_a2fc01,FARMER_2675,Fertilizer,436113,11.27,24,Approved,Defaulted,True,Government
LOAN_273a15,FARMER_2676,Irrigation,346330,10.66,24,Approved,Fully Paid,True,NGO
LOAN_fc1883,FARMER_2677,Equipment,64768,15.21,6,Rejected,,False,NGO
LOAN_7f0155,FARMER_2678,Irrigation,454429,15.93,6,Approved,Partially Paid,False,Bank
LOAN_464600,FARMER_2679,Fertilizer,495416,6.54,18,Approved,Partially Paid,True,Government
LOAN_c19e28,FARMER_2680,Equipment,417608,18.47,6,Approved,Partially Paid,False,Microfinance
LOAN_758103,FARMER_2681,Equipment,254828,13.4,24,Rejected,,False,Bank
LOAN_b70a45,FARMER_2682,Fertilizer,274338,22.79,12,Rejected,,False,NGO
LOAN_69c8f7,FARMER_2683,Labor,389378,22.71,24,Approved,Defaulted,True,Bank
LOAN_559403,FARMER_2684,Labor,99792,19.4,24,Approved,Partially Paid,True,Microfinance
LOAN_db7ac2,FARMER_2685,Fertilizer,389076,22.08,6,Rejected,,False,Microfinance
LOAN_68a1e9,FARMER_2686,Fertilizer,357314,23.45,12,Approved,Fully Paid,False,NGO
LOAN_a1fa36,FARMER_2687,Fertilizer,335729,16.55,24,Approved,Fully Paid,False,Government
LOAN_5f39e2,FARMER_2688,Equipment,472989,24.44,12,Approved,Fully Paid,False,Microfinance
LOAN_7bae9c,FARMER_2689,Equipment,154722,24.11,12,Approved,Partially Paid,False,Bank
LOAN_f1b81b,FARMER_2690,Fertilizer,384167,7.2,24,Approved,Partially Paid,False,Government
LOAN_b67c72,FARMER_2691,Equipment,120311,15.46,6,Rejected,,True,Microfinance
LOAN_f86be6,FARMER_2692,Land Expansion,111520,7.29,6,Rejected,,True,Bank
LOAN_c6cadf,FARMER_2693,Fertilizer,314129,18.68,18,Approved,Defaulted,False,Bank
LOAN_e7beae,FARMER_2694,Equipment,251424,20.31,24,Rejected,,False,NGO
LOAN_4cfd6b,FARMER_2695,Labor,127759,22.69,24,Rejected,,True,NGO
LOAN_b6c084,FARMER_2696,Fertilizer,365463,18.0,12,Approved,Partially Paid,False,Bank
LOAN_9deca9,FARMER_2697,Fertilizer,133949,14.08,12,Approved,Fully Paid,False,NGO
LOAN_fc05f7,FARMER_2698,Fertilizer,188277,8.12,18,Approved,Fully Paid,False,NGO
LOAN_8bdad8,FARMER_2699,Irrigation,468265,7.5,18,Approved,Fully Paid,False,Microfinance
LOAN_e574ab,FARMER_2700,Fertilizer,137036,14.71,12,Approved,Fully Paid,False,Government
LOAN_c92c35,FARMER_2701,Labor,148474,21.65,12,Approved,Partially Paid,False,Microfinance
LOAN_2653f5,FARMER_2702,Equipment,371575,20.01,18,Approved,Defaulted,False,Government
LOAN_05f073,FARMER_2703,Fertilizer,479228,22.62,6,Approved,Fully Paid,True,Microfinance
LOAN_b1aed7,FARMER_2704,Land Expansion,265463,21.22,18,Approved,Partially Paid,True,Bank
LOAN_cb0cf3,FARMER_2705,Equipment,262166,9.11,12,Approved,Fully Paid,True,NGO
LOAN_220856,FARMER_2706,Labor,106183,9.01,24,Rejected,,False,Microfinance
LOAN_e9d2dc,FARMER_2707,Irrigation,285351,14.16,12,Rejected,,False,Government
LOAN_ef85fb,FARMER_2708,Labor,395309,8.82,6,Approved,Defaulted,False,NGO
LOAN_bbb433,FARMER_2709,Irrigation,57769,8.75,12,Approved,Partially Paid,False,NGO
LOAN_5b4e89,FARMER_2710,Equipment,58989,10.36,12,Approved,Fully Paid,False,Microfinance
LOAN_694281,FARMER_2711,Irrigation,373234,5.45,18,Rejected,,False,NGO
LOAN_57ddd1,FARMER_2712,Equipment,175377,16.43,6,Rejected,,True,Government
LOAN_ae2149,FARMER_2713,Labor,194811,12.93,18,Approved,Fully Paid,True,Microfinance
LOAN_c8a675,FARMER_2714,Labor,154323,9.75,24,Approved,Partially Paid,False,Government
LOAN_2912a5,FARMER_2715,Irrigation,465167,7.68,24,Rejected,,False,Bank
LOAN_962c99,FARMER_2716,Land Expansion,128468,14.12,6,Rejected,,False,Bank
LOAN_b4e3c4,FARMER_2717,Labor,279697,17.04,24,Rejected,,False,NGO
LOAN_c382c3,FARMER_2718,Irrigation,430766,24.47,24,Approved,Defaulted,False,NGO
LOAN_142fd2,FARMER_2719,Fertilizer,311914,10.08,12,Approved,Fully Paid,False,Government
LOAN_64123a,FARMER_2720,Equipment,368615,5.53,18,Approved,Fully Paid,False,Bank
LOAN_1bcca2,FARMER_2721,Fertilizer,234119,19.72,18,Approved,Fully Paid,False,Government
LOAN_25e846,FARMER_2722,Fertilizer,92028,9.7,18,Approved,Partially Paid,False,NGO
LOAN_8f66ca,FARMER_2723,Fertilizer,237387,14.69,6,Rejected,,False,Government
LOAN_7cd62c,FARMER_2724,Irrigation,386195,21.16,12,Approved,Defaulted,False,NGO
LOAN_013392,FARMER_2725,Labor,466155,5.74,12,Approved,Fully Paid,False,Bank
LOAN_7e8fdf,FARMER_2726,Fertilizer,168020,7.83,6,Rejected,,True,Microfinance
LOAN_2ca8d7,FARMER_2727,Irrigation,495035,6.96,18,Approved,Partially Paid,False,Government
LOAN_71ada4,FARMER_2728,Labor,93054,9.67,12,Rejected,,True,NGO
LOAN_482c1c,FARMER_2729,Equipment,189908,8.46,12,Approved,Fully Paid,True,Microfinance
LOAN_46f572,FARMER_2730,Labor,184916,11.33,18,Approved,Defaulted,False,Microfinance
LOAN_ee3131,FARMER_2731,Labor,322047,19.93,24,Approved,Partially Paid,True,Bank
LOAN_295125,FARMER_2732,Fertilizer,93640,5.85,6,Approved,Defaulted,False,NGO
LOAN_14ac08,FARMER_2733,Irrigation,320638,6.48,12,Approved,Fully Paid,True,Government
LOAN_19a5f2,FARMER_2734,Land Expansion,479245,16.29,18,Approved,Partially Paid,False,Microfinance
LOAN_098530,FARMER_2735,Equipment,129770,15.41,24,Rejected,,False,NGO
LOAN_59e2b4,FARMER_2736,Irrigation,463360,14.48,18,Approved,Fully Paid,False,NGO
LOAN_c65918,FARMER_2737,Fertilizer,300839,15.32,18,Approved,Fully Paid,False,Microfinance
LOAN_64c2d7,FARMER_2738,Irrigation,204458,19.84,24,Rejected,,False,Bank
LOAN_59d8ee,FARMER_2739,Land Expansion,290192,16.52,6,Approved,Defaulted,True,NGO
LOAN_b77bdf,FARMER_2740,Equipment,423599,14.14,12,Approved,Fully Paid,False,Bank
LOAN_f2c8a7,FARMER_2741,Labor,181407,6.64,6,Approved,Fully Paid,False,Microfinance
LOAN_019abe,FARMER_2742,Equipment,133798,24.5,6,Rejected,,False,Microfinance
LOAN_6cb2e1,FARMER_2743,Land Expansion,471083,9.79,18,Approved,Fully Paid,False,Bank
LOAN_5d8759,FARMER_2744,Equipment,84620,22.38,18,Approved,Partially Paid,False,Bank
LOAN_340009,FARMER_2745,Equipment,54755,12.58,18,Rejected,,False,Bank
LOAN_eee6e7,FARMER_2746,Fertilizer,423347,18.68,6,Approved,Fully Paid,True,Government
LOAN_618cac,FARMER_2747,Labor,219078,14.08,12,Approved,Partially Paid,True,Bank
LOAN_936f67,FARMER_2748,Land Expansion,57788,12.08,18,Approved,Partially Paid,True,Bank
LOAN_0172ee,FARMER_2749,Fertilizer,472791,17.29,24,Approved,Fully Paid,False,Bank
LOAN_5cb472,FARMER_2750,Equipment,396193,15.72,12,Approved,Defaulted,False,Government
LOAN_aaf880,FARMER_2751,Equipment,382812,9.65,12,Rejected,,False,NGO
LOAN_497d8f,FARMER_2752,Irrigation,362264,11.72,12,Approved,Partially Paid,False,Government
LOAN_a40509,FARMER_2753,Fertilizer,76532,5.69,24,Approved,Defaulted,False,NGO
LOAN_fc4f97,FARMER_2754,Land Expansion,68909,8.87,24,Approved,Partially Paid,False,Bank
LOAN_fedb27,FARMER_2755,Land Expansion,396410,11.72,18,Approved,Fully Paid,False,Bank
LOAN_f39bed,FARMER_2756,Land Expansion,310187,24.44,12,Approved,Partially Paid,False,Government
LOAN_9271e8,FARMER_2757,Land Expansion,50749,15.54,6,Approved,Fully Paid,False,Government
LOAN_1b2913,FARMER_2758,Equipment,454151,19.02,6,Approved,Fully Paid,True,Microfinance
LOAN_c3e7a7,FARMER_2759,Equipment,328193,18.47,6,Rejected,,False,Government
LOAN_4fd3d4,FARMER_2760,Fertilizer,179745,24.62,18,Rejected,,True,Government
LOAN_2d69f1,FARMER_2761,Labor,315059,16.11,6,Approved,Defaulted,False,Bank
LOAN_49d70d,FARMER_2762,Land Expansion,187028,16.71,12,Rejected,,False,Bank
LOAN_a5a6b5,FARMER_2763,Equipment,373553,11.0,18,Rejected,,False,Bank
LOAN_4d0b77,FARMER_2764,Fertilizer,266336,17.52,18,Approved,Partially Paid,True,Government
LOAN_a2b9b7,FARMER_2765,Land Expansion,450795,20.15,24,Rejected,,False,Microfinance
LOAN_671548,FARMER_2766,Labor,189299,7.07,12,Approved,Fully Paid,True,Bank
LOAN_2d7343,FARMER_2767,Land Expansion,128245,14.6,6,Rejected,,False,Microfinance
LOAN_7b22ee,FARMER_2768,Irrigation,201005,13.44,12,Rejected,,True,Microfinance
LOAN_e49f21,FARMER_2769,Land Expansion,268613,7.27,12,Approved,Partially Paid,True,Government
LOAN_fbbd93,FARMER_2770,Irrigation,421025,11.83,18,Approved,Partially Paid,False,Government
LOAN_789260,FARMER_2771,Labor,105877,15.7,6,Rejected,,False,Bank
LOAN_749e66,FARMER_2772,Irrigation,67817,18.0,6,Approved,Fully Paid,False,NGO
LOAN_103c24,FARMER_2773,Labor,472350,10.78,6,Approved,Defaulted,True,Government
LOAN_e32ccb,FARMER_2774,Fertilizer,295248,14.53,24,Approved,Partially Paid,False,Microfinance
LOAN_b4b687,FARMER_2775,Irrigation,443296,19.68,12,Approved,Partially Paid,True,Government
LOAN_1b6500,FARMER_2776,Land Expansion,354606,13.44,18,Approved,Fully Paid,True,Government
LOAN_0041bf,FARMER_2777,Land Expansion,137425,23.82,18,Approved,Partially Paid,False,Microfinance
LOAN_8ead7d,FARMER_2778,Fertilizer,259315,5.61,18,Approved,Defaulted,False,Government
LOAN_9484e8,FARMER_2779,Equipment,233735,10.2,6,Approved,Partially Paid,False,Government
LOAN_584035,FARMER_2780,Labor,105330,7.67,6,Rejected,,True,Bank
LOAN_645340,FARMER_2781,Equipment,265934,15.83,18,Approved,Partially Paid,True,Microfinance
LOAN_60bccf,FARMER_2782,Equipment,179524,8.55,12,Approved,Partially Paid,True,NGO
LOAN_a4a9a6,FARMER_2783,Fertilizer,289298,19.84,18,Approved,Fully Paid,True,NGO
LOAN_373a73,FARMER_2784,Fertilizer,74759,23.37,12,Approved,Partially Paid,False,NGO
LOAN_c5edbd,FARMER_2785,Irrigation,431485,9.14,18,Approved,Partially Paid,False,Government
LOAN_4c6240,FARMER_2786,Irrigation,206819,23.14,12,Approved,Fully Paid,True,Microfinance
LOAN_f8ffba,FARMER_2787,Irrigation,362583,17.64,18,Approved,Fully Paid,False,NGO
LOAN_8ec6af,FARMER_2788,Irrigation,217400,8.92,24,Rejected,,False,Government
LOAN_1b0812,FARMER_2789,Irrigation,319937,19.73,24,Rejected,,True,NGO
LOAN_dade2b,FARMER_2790,Land Expansion,387754,6.82,6,Approved,Defaulted,False,Bank
LOAN_c62908,FARMER_2791,Fertilizer,361577,18.84,6,Approved,Defaulted,False,Government
LOAN_96789b,FARMER_2792,Labor,483757,22.23,6,Approved,Partially Paid,False,NGO
LOAN_1ac7be,FARMER_2793,Labor,419056,24.01,6,Approved,Defaulted,True,Government
LOAN_df718b,FARMER_2794,Labor,197772,6.09,18,Rejected,,False,Microfinance
LOAN_3afb47,FARMER_2795,Labor,159795,6.24,24,Rejected,,False,Government
LOAN_f4bc03,FARMER_2796,Labor,69347,23.61,6,Approved,Defaulted,False,Microfinance
LOAN_403eb6,FARMER_2797,Land Expansion,274028,20.79,12,Rejected,,False,NGO
LOAN_ace34c,FARMER_2798,Fertilizer,334127,20.49,12,Rejected,,False,Bank
LOAN_ef749f,FARMER_2799,Irrigation,132596,19.85,6,Rejected,,False,NGO
LOAN_ad5e63,FARMER_2800,Irrigation,149428,19.35,6,Rejected,,True,NGO
LOAN_f58eb8,FARMER_2801,Irrigation,388162,17.26,6,Rejected,,False,Microfinance
LOAN_610000,FARMER_2802,Fertilizer,280489,21.25,18,Rejected,,True,NGO
LOAN_c49e10,FARMER_2803,Fertilizer,192212,5.68,12,Approved,Partially Paid,False,Government
LOAN_66b48b,FARMER_2804,Land Expansion,123303,19.81,12,Rejected,,False,Microfinance
LOAN_e7059e,FARMER_2805,Land Expansion,136142,16.66,12,Approved,Partially Paid,False,Bank
LOAN_e2bbff,FARMER_2806,Irrigation,349626,23.15,24,Rejected,,False,Government
LOAN_48aa03,FARMER_2807,Fertilizer,436446,23.73,18,Rejected,,True,Bank
LOAN_e7604b,FARMER_2808,Irrigation,241789,9.83,24,Approved,Defaulted,False,NGO
LOAN_db0f4c,FARMER_2809,Land Expansion,254269,20.79,18,Approved,Partially Paid,False,Bank
LOAN_ffeb01,FARMER_2810,Irrigation,450359,24.14,12,Approved,Defaulted,False,NGO
LOAN_202071,FARMER_2811,Land Expansion,157251,10.33,12,Approved,Partially Paid,False,Government
LOAN_d4c40b,FARMER_2812,Equipment,291336,22.02,24,Approved,Partially Paid,False,Government
LOAN_e54992,FARMER_2813,Labor,169559,16.73,12,Approved,Fully Paid,False,Microfinance
LOAN_dc2cd4,FARMER_2814,Equipment,278772,12.9,6,Approved,Fully Paid,False,Government
LOAN_658614,FARMER_2815,Irrigation,178612,21.47,18,Approved,Fully Paid,False,NGO
LOAN_eddff6,FARMER_2816,Irrigation,181000,22.41,12,Approved,Partially Paid,False,Microfinance
LOAN_2d2b4c,FARMER_2817,Fertilizer,414284,10.65,6,Approved,Partially Paid,True,NGO
LOAN_1b4c11,FARMER_2818,Labor,401373,20.89,24,Approved,Fully Paid,False,Bank
LOAN_36967f,FARMER_2819,Land Expansion,490572,5.99,12,Approved,Defaulted,False,Microfinance
LOAN_93c187,FARMER_2820,Irrigation,431306,13.35,12,Approved,Fully Paid,True,NGO
LOAN_3009d2,FARMER_2821,Land Expansion,81018,6.4,18,Approved,Defaulted,False,NGO
LOAN_cf5f44,FARMER_2822,Land Expansion,175872,10.88,12,Rejected,,True,Government
LOAN_2f1acc,FARMER_2823,Land Expansion,311498,24.01,18,Rejected,,False,Microfinance
LOAN_60f3c5,FARMER_2824,Equipment,173371,19.69,24,Approved,Partially Paid,False,NGO
LOAN_42fd97,FARMER_2825,Land Expansion,312827,20.11,18,Approved,Fully Paid,True,Government
LOAN_37a26e,FARMER_2826,Fertilizer,215815,7.69,24,Approved,Fully Paid,False,Bank
LOAN_c977d8,FARMER_2827,Equipment,455405,16.57,12,Rejected,,False,Microfinance
LOAN_522317,FARMER_2828,Equipment,363248,12.78,6,Rejected,,False,Microfinance
LOAN_0a7a08,FARMER_2829,Irrigation,156213,19.68,24,Approved,Fully Paid,True,Microfinance
LOAN_d177a6,FARMER_2830,Labor,283380,8.14,12,Approved,Fully Paid,False,Microfinance
LOAN_012c6d,FARMER_2831,Labor,387132,10.64,24,Approved,Partially Paid,False,NGO
LOAN_53c4b5,FARMER_2832,Irrigation,254005,22.97,12,Approved,Fully Paid,True,Bank
LOAN_c21753,FARMER_2833,Labor,100182,8.4,12,Rejected,,False,Government
LOAN_5e6082,FARMER_2834,Land Expansion,449042,17.65,6,Approved,Defaulted,False,NGO
LOAN_565908,FARMER_2835,Fertilizer,234575,11.3,18,Rejected,,False,NGO
LOAN_06d32f,FARMER_2836,Land Expansion,452602,6.64,6,Approved,Fully Paid,False,Microfinance
LOAN_c37fe7,FARMER_2837,Labor,156023,9.47,24,Rejected,,False,NGO
LOAN_d5f0be,FARMER_2838,Labor,356463,22.39,6,Approved,Defaulted,False,Bank
LOAN_2ff377,FARMER_2839,Fertilizer,123961,23.21,12,Approved,Fully Paid,False,NGO
